1	0	0	0	0
1	0	0	0	0
5	4	2	0	0
5	4	2	0	0
5	4	2	0	0
5	4	2	0	0
5	4	2	0	0
5	4	2	0	0
5	4	2	0	0
1	0	0	0	0
1	0	0	0	0
2	1	1	0	0
2	2	1	0	0
2	2	1	0	0
5	0	0	0	0
10	16	6	0	0
1	0	0	0	0
1	0	0	0	0
1	0	0	0	0
1	2	0	0	0
5	0	0	0	0
10	16	6	2	0
10	16	6	0	0
1	1	0	0	0
1	1	0	0	0
2	2	2	0	0
2	2	2	0	0
5	2	1	0	0
1	1	0	0	0
1	1	0	0	0
1	1	0	0	0
1	1	0	0	0
1	1	0	0	0
1	1	0	0	0
1	1	0	0	0
1	1	0	0	0
