# z	DM_HG
0.845375	35.241239
0.868674	8.624671
0.997644	24.283222
1.483099	19.462595
1.830828	97.734400
1.374832	16.483955
1.611300	36.997371
0.954234	64.678012
1.268954	48.009080
1.241614	18.203497
1.534875	36.953157
1.262241	26.350574
0.982166	35.765932
0.833638	2.335423
0.852082	59.509271
1.968908	31.526317
1.018711	2.885147
1.694739	42.534499
0.475649	7.329527
0.524303	16.846343
1.512542	25.520260
1.171318	20.049293
1.809123	69.981849
1.780608	23.396034
1.617137	236.789324
1.708104	66.601097
1.793515	128.909351
1.659548	31.434492
1.275546	6.789150
0.869032	14.850894
1.665352	17.380680
0.955798	38.786477
0.835203	24.202722
0.702625	34.566233
1.424604	18.955450
0.831181	13.134578
1.045711	33.936733
1.546885	28.636750
1.675193	48.010468
0.951075	31.801210
1.750473	21.591474
0.436051	15.102662
1.977000	14.355074
1.110271	46.276457
0.967272	9.572338
1.877173	17.065649
0.623033	54.310490
1.019215	49.268546
1.020937	13.683439
1.121656	28.067620
1.759051	41.809736
1.760666	27.848341
1.371768	5.823252
1.986567	24.445001
1.752579	120.813371
1.504940	24.150946
0.754873	25.816819
1.309516	12.262948
0.781041	62.736460
0.929913	5.368470
1.512112	13.547121
0.726943	18.925516
0.527296	12.959430
1.282472	34.599417
0.094712	1.548535
1.397437	28.055424
1.841857	14.297635
0.737848	11.405732
1.057992	66.340122
1.865586	125.504248
1.539092	86.884297
0.629254	29.849842
1.056796	56.244610
1.617649	10.725053
1.480602	28.851626
0.671134	17.752296
0.449871	11.246380
1.505831	46.173163
1.397596	34.010014
0.440338	19.026651
1.959079	16.820866
0.848229	30.960612
1.063012	44.387014
0.714011	18.361722
1.728423	25.008423
1.939329	29.838640
0.779964	28.621684
0.899678	10.075595
1.543061	42.599770
1.277030	43.895973
0.561876	3.391896
1.885026	24.947761
1.400759	4.822183
0.929266	16.765388
1.220215	17.199897
1.235823	12.184168
1.273351	9.057248
1.231430	17.932401
1.327441	33.938089
1.074291	2.736292
0.651872	20.658870
1.480312	38.836686
1.673142	37.000101
1.747716	49.794949
0.296194	29.629133
1.091573	7.760386
1.964946	49.198545
0.450114	5.378001
1.662564	2.928285
0.609493	19.225234
1.722441	6.610298
1.491716	7.268691
1.570897	52.092096
1.963138	22.894589
1.902332	14.636104
0.934314	7.772026
1.046313	110.223024
1.095481	53.126058
0.719676	9.167288
1.055468	28.242016
1.965896	126.141127
1.219856	98.356241
1.923316	12.114812
0.475907	23.605119
0.372251	35.019309
1.347548	94.595734
1.587808	63.364503
0.787384	11.616429
1.240468	7.338499
1.797318	44.365119
1.626332	28.950405
0.812692	17.986739
0.982511	16.384658
0.936612	31.520293
1.562580	60.151229
1.948372	37.180324
0.894575	6.357366
1.366812	27.985647
1.981362	40.829511
0.674974	21.262253
1.472105	119.860950
0.978573	32.935323
1.986420	30.473509
0.570533	44.393069
1.162351	35.236761
0.852536	44.180426
0.341748	7.685033
1.940985	13.462870
1.336916	38.237319
1.534467	20.717634
1.414322	47.885586
0.656603	24.731051
0.700483	47.709290
1.423498	36.388659
1.653812	22.987905
1.400639	17.259939
1.340187	16.797487
1.602469	7.902979
0.833124	18.376253
1.580859	9.193888
1.101649	12.579102
1.494448	30.160259
0.885686	30.646452
0.633794	30.404764
0.330770	8.161244
1.689944	68.323695
0.750301	11.782776
1.028056	12.590495
1.637154	21.340776
1.160731	27.288084
0.787544	9.773638
0.746232	5.592802
1.096633	43.722090
1.332466	75.029010
1.072753	46.782296
1.846945	4.732491
0.155077	10.579803
1.087573	29.055016
1.597743	37.245648
1.825421	4.403672
1.020157	37.398449
1.493759	22.898244
1.355002	59.706704
0.758667	27.075837
1.504753	67.030901
0.843330	37.898386
1.660055	20.402907
1.786339	56.449500
1.203177	8.466149
0.423924	18.701002
1.589466	19.092005
1.186364	96.174643
0.536455	35.212867
0.977221	26.404232
0.911957	9.473358
1.572894	25.440475
1.121208	4.882163
1.364951	18.244176
1.237095	32.079436
1.569728	9.965165
1.560390	59.580803
1.158631	42.288490
0.628660	1.747829
1.096543	26.908632
0.680057	26.095301
1.933843	16.899592
1.919379	5.267151
1.170530	28.357551
0.323855	24.367615
1.045426	44.063506
1.832025	152.633793
0.907661	70.646995
1.416857	36.939803
0.726034	44.540976
1.723249	71.227905
1.827001	23.460486
1.406658	15.754782
1.419508	43.654039
1.051488	18.017931
1.543925	5.402532
1.203236	36.446313
1.601750	2.946318
1.948905	12.881704
1.718957	2.958524
1.261306	23.054783
1.965675	40.347014
1.394713	42.796921
0.456972	5.475229
1.578932	22.299982
1.715398	42.546921
0.628249	5.599736
1.502280	11.050779
1.872795	19.888393
0.846505	61.898661
1.361923	111.659611
0.885472	7.087182
1.645592	32.459908
1.355464	33.434772
1.127296	79.430287
0.330008	2.670982
1.910823	15.165941
1.232078	50.605745
1.690917	8.531107
1.072050	55.117511
1.760236	47.735243
0.679866	73.208351
0.812133	19.000151
0.980799	14.706191
0.521621	10.549227
1.151161	18.354186
1.214412	38.499458
0.584357	6.675102
1.125813	17.943995
0.750903	42.913662
1.800865	10.836392
1.249324	88.538717
1.922299	16.892972
0.993516	28.320482
0.993458	20.936148
0.989221	7.334121
0.874961	42.256335
1.660556	49.606595
0.898972	29.055878
0.907648	74.978784
0.399808	33.036582
1.943826	48.561574
1.818209	29.377238
0.915014	97.793707
1.266428	42.126044
1.209653	30.620733
0.519349	48.755774
1.281954	33.839885
0.581008	31.658381
1.136412	38.352036
0.519607	17.687830
1.367726	102.680875
0.407041	18.445695
1.426448	62.423985
1.544116	11.717478
1.340913	44.430006
1.189780	18.666666
0.444771	27.807774
0.230687	16.414872
0.995093	8.796375
1.640796	79.696785
1.454508	1.735460
0.607677	38.509053
1.515218	26.358677
1.346932	70.584960
0.693020	21.046701
1.616599	110.173470
1.731170	24.389755
0.813989	12.780446
1.437545	14.448459
1.050827	15.857469
0.437617	37.770234
1.779259	43.031684
1.716448	20.305419
0.956173	28.725490
1.282412	27.544969
1.253911	24.569603
0.713747	31.590874
0.650867	25.329877
1.752744	45.510372
1.788610	102.436608
1.571117	77.497860
0.479565	52.922484
1.854161	27.877377
1.968695	23.143817
1.647427	28.102101
1.012351	16.975966
1.093331	43.099437
1.792162	22.035696
0.894753	21.460336
0.642979	38.358049
1.719617	5.661273
0.743587	37.920829
1.851252	52.846036
1.377776	49.652283
1.317897	64.966398
1.647633	43.926507
0.265331	6.620521
1.553608	44.834881
1.381953	32.452878
1.270913	24.665940
0.787148	32.365343
1.729829	9.597589
0.845183	57.037696
1.220170	42.616435
0.675973	57.672732
1.957298	39.846912
0.745808	15.216514
1.689552	29.435112
0.866230	20.692701
0.854351	90.551689
1.117627	20.291085
1.755190	29.566785
1.514647	80.965681
1.795280	36.804401
0.400901	22.098572
1.928277	43.943493
0.491573	20.477849
1.564925	29.023013
0.768921	21.843629
1.747448	19.217513
1.780828	28.951625
1.311774	68.980626
1.088888	3.643184
1.674493	41.792109
1.799021	4.809893
1.590835	16.467323
1.850648	73.549625
1.423626	25.963440
1.489103	19.051929
1.342397	55.948014
1.217761	24.803385
1.465809	31.432263
1.326493	11.511172
1.580247	21.255547
1.893962	38.116075
1.042951	34.591015
1.101570	43.923734
0.256342	11.407653
1.275758	49.517491
0.620919	3.999332
1.557308	11.227443
1.653473	3.187055
1.567446	28.758775
1.304928	25.171595
1.286448	33.049005
1.453430	2.214503
1.316903	83.053279
1.609014	53.537328
1.831134	69.215533
1.289292	36.512988
0.574165	9.494651
0.620130	5.775140
1.047400	40.787598
1.229917	7.633494
0.800831	7.226055
1.164602	33.281421
0.630143	8.808120
0.828338	3.858681
1.584346	32.566457
1.976509	82.706631
0.730296	40.474326
0.989829	172.382762
1.008077	49.143996
0.797789	34.980301
0.763268	5.325113
0.621548	15.592145
1.851591	16.405662
1.457629	16.090293
0.911673	27.270275
0.857823	19.541118
1.368925	15.908587
1.529122	34.036364
0.849199	23.361493
1.002543	25.969922
0.911909	23.994452
0.519362	17.821884
1.063790	21.973559
1.285546	51.352596
1.466563	46.664050
1.110058	62.981753
1.972938	50.992771
1.422594	55.565773
1.818665	2.791689
1.864986	99.241072
1.717455	26.577686
0.877804	76.294446
1.132151	2.860352
0.069216	14.596411
1.162578	28.169525
0.917046	19.415827
0.577738	20.831950
1.743958	36.842923
1.493547	134.023926
1.998537	26.645870
1.233047	54.607037
0.976537	14.662552
0.867461	30.274131
1.138338	4.787248
0.943201	9.442773
1.984940	58.374615
0.723877	2.163111
0.280943	12.414759
0.617910	8.294166
1.826428	28.883330
1.524173	24.590836
1.660153	4.792056
0.960223	27.365471
1.417933	18.478621
1.545137	16.492834
0.969712	9.834918
1.570136	59.290204
1.428278	9.330896
0.921096	8.189773
0.419815	3.817502
0.823212	22.969641
1.413224	28.974725
1.382750	48.690201
1.246871	159.107403
0.846588	9.855962
1.152212	58.527570
0.647508	40.023330
1.477029	23.264082
1.791419	48.074582
1.181061	45.515811
0.779411	17.105853
1.727443	26.549053
0.948366	14.861166
1.375229	9.851762
0.486900	24.396580
1.560220	9.848655
1.176528	79.617502
1.120117	25.020527
1.894921	151.214472
1.222737	15.187503
0.267068	12.743592
1.934909	13.364148
0.237068	32.261291
1.288905	49.541299
1.434138	34.092539
1.831066	20.865250
1.502164	30.484017
1.701683	18.090322
1.638775	20.553655
0.780374	5.170638
1.533988	63.529034
1.440070	13.062483
0.833747	23.191578
0.614309	27.348117
1.611055	4.203261
1.953124	30.477480
1.591116	10.534951
1.607742	8.311467
0.692984	28.271037
0.839039	22.031579
1.363042	136.541689
0.340675	31.049472
1.485297	11.838205
0.649092	35.000362
1.104968	23.299187
0.959769	109.639551
0.565135	25.067054
1.352659	23.051829
1.024597	65.194160
0.389562	60.279154
1.152036	12.713633
1.369721	84.752183
0.618802	6.687760
1.361901	145.724439
0.930510	49.616061
0.860448	21.553497
1.677720	21.372009
1.187154	78.248624
1.050503	7.192100
1.704582	22.007257
1.856060	58.708624
0.951587	30.752556
0.411710	5.342459
1.296116	63.070259
1.556035	32.320593
1.366055	12.622932
1.515393	59.452238
1.453684	38.282822
1.928762	53.148002
1.786366	9.614561
0.621867	50.910256
1.164382	51.255945
1.167643	9.799448
1.170000	10.563050
1.888341	219.843846
0.970950	17.068024
1.405399	59.547991
1.833942	23.230598
0.412179	33.478752
1.806089	52.950328
1.631239	28.614116
0.770185	21.084759
0.968270	29.409324
0.944353	6.384185
0.794218	3.558414
1.441468	45.462819
1.972059	31.281673
0.692803	10.007898
0.813346	21.664648
0.911519	19.211680
1.899281	21.364861
1.422570	5.159685
0.778821	4.631204
1.690732	4.523106
1.875898	3.529955
1.089763	27.143874
0.704843	4.705211
0.943273	2.474123
0.786771	49.211823
0.758474	40.502414
0.700925	21.860583
1.802171	9.791097
0.514692	1.596043
1.104897	9.079465
0.254407	10.084407
0.916462	18.510449
1.543690	14.563077
0.761045	20.432338
1.997927	25.590197
0.404629	14.542282
0.631727	22.043429
1.664587	48.030778
1.960997	84.426404
1.925581	23.828857
1.681929	13.480356
1.956129	79.129632
1.747370	55.699082
0.436263	4.725466
1.754860	28.939459
1.211202	18.695929
1.170632	11.369265
0.133605	8.860698
1.414296	65.064815
1.490801	12.944955
1.670438	40.168532
0.968975	7.133863
0.613882	17.497714
1.145130	27.540928
1.026222	46.749947
1.613316	27.528452
0.808539	67.961742
0.635278	11.010451
1.145637	23.355927
1.425795	87.317527
0.896094	7.926597
0.583524	26.311548
1.144020	20.271308
1.938217	33.481949
1.946974	34.988332
1.546318	39.808333
1.649769	29.487588
0.762273	82.146437
1.045442	13.258599
1.391254	29.815349
1.609205	99.526907
0.692828	9.728988
1.171949	6.133520
0.685234	41.998383
1.433783	5.938484
1.642179	32.286754
1.735805	11.782529
1.581943	4.608070
0.678092	39.906617
1.728253	12.096023
0.982420	16.169664
1.739599	6.653657
0.845609	12.480055
1.199101	75.647073
1.349392	72.971343
0.354363	39.338012
1.845565	21.121677
1.252679	64.893442
0.741193	21.824766
0.681398	46.969207
1.513136	94.605191
0.503860	32.846876
1.145087	88.159005
1.295460	53.323630
0.814989	75.096691
0.616186	30.573999
1.221566	5.896274
0.991774	30.644210
0.639614	5.491546
0.774697	39.685255
1.191955	16.941918
0.624445	6.786067
1.896966	101.153026
1.647186	37.482434
0.968345	18.205089
0.858265	16.521497
1.799434	15.213320
1.125554	21.264483
1.781382	16.187202
1.597171	23.743797
0.530495	23.478004
1.705475	6.073919
1.294872	6.234506
1.499753	64.527114
0.790134	13.095873
0.061297	1.183115
0.981269	20.157741
0.738564	9.635940
1.138119	31.508755
0.527439	51.452149
1.831950	6.359728
0.593188	20.811642
1.630064	80.583732
1.902078	74.681022
0.656103	16.717726
1.001464	75.666022
1.579979	5.674458
1.554995	12.470626
0.364983	53.982592
0.473754	8.020848
0.596344	8.235231
1.336693	15.243665
0.426869	19.030292
1.366974	43.968706
0.995141	9.537090
1.487518	4.116944
1.657212	32.125170
1.671482	21.899026
0.365915	2.386153
1.914657	28.112422
1.364355	73.687643
1.832976	32.311932
1.406696	46.954117
1.211707	6.257831
1.577969	10.844953
0.790874	28.894723
0.557523	39.801989
0.526434	39.794369
1.760286	86.557875
1.859381	9.449819
1.706719	29.002243
1.846730	36.236631
1.975219	47.125219
1.274305	32.254453
0.667562	11.547534
1.395967	33.054109
1.013104	54.592358
1.001419	37.118588
1.575076	40.093918
0.526818	16.110949
0.365513	31.376738
1.526203	28.026295
0.862273	24.689565
1.062207	24.175544
0.939588	5.183651
1.406244	18.713398
0.668839	37.135357
1.564207	23.590238
1.879159	28.486519
1.740128	24.661585
1.850838	24.658364
1.898483	107.430081
1.041845	5.995477
1.678113	29.412017
1.227724	3.548439
0.877449	56.675778
1.603859	35.861475
0.834018	25.945611
0.572500	29.461558
1.540215	32.550269
0.906895	42.619732
0.936818	18.676452
1.810108	11.184092
0.629731	21.730434
1.631068	74.677012
1.063303	30.002761
1.828750	91.595786
1.145877	9.961687
1.098294	28.279651
1.130011	6.219767
1.742572	33.269383
0.224149	27.121267
1.540581	51.850020
0.765418	10.176222
1.811678	68.032955
1.047413	88.999381
0.989606	38.757531
1.552234	5.269205
1.567007	29.469003
1.434308	35.853494
0.975110	6.755925
1.399573	9.091370
0.424379	1.440943
1.927454	28.299970
1.164544	27.574888
0.934486	11.875090
1.778366	20.892655
0.966135	69.092279
1.995388	50.091207
1.519201	42.846767
1.457935	69.606635
0.663477	7.621454
1.398845	34.821362
0.670063	12.027489
1.659592	40.231447
0.635764	2.258999
1.020830	27.053919
1.200645	24.248132
1.692577	44.573674
1.432893	10.068040
1.605500	36.153097
0.833753	8.459752
0.822170	46.384546
1.054673	31.540310
0.278403	13.498674
1.731787	13.476282
1.038174	66.325092
0.464788	2.050508
1.796186	44.433990
1.947799	11.617110
1.453475	19.051439
1.017322	43.469534
1.105518	8.938928
0.854541	10.165451
1.550207	5.494735
1.016515	107.493157
0.345135	11.908830
0.397256	90.148420
1.406108	25.257734
0.911535	24.740528
0.696662	24.711124
1.313431	5.701530
0.891858	62.430741
0.481149	22.864869
0.744050	8.609795
1.650915	55.442712
1.764745	485.569612
1.796080	18.922549
1.287363	34.803404
1.920672	30.910666
0.663098	28.357033
1.500884	12.223530
1.539678	24.780563
0.420887	6.815367
0.898488	15.987430
1.917623	3.077413
1.622246	41.221836
0.425752	28.871856
1.296230	54.425624
1.456511	47.707215
1.956285	70.474019
1.557960	8.737491
1.441665	44.015721
1.853191	19.366349
1.474872	43.694064
1.890598	25.165783
1.224661	19.226501
1.561164	41.565507
1.431397	62.870935
1.313671	48.910396
0.966011	75.027980
1.845697	42.790067
0.877903	22.096369
0.678577	29.768020
1.551371	42.190274
1.304792	33.922001
0.865862	20.344424
1.793209	85.410890
0.904680	8.228989
0.453749	9.983834
0.258476	20.593542
1.875870	50.593772
1.087828	10.095617
0.780292	156.988076
1.335326	38.849794
1.217347	19.302992
1.999743	123.080551
1.821676	166.397765
0.879668	28.447065
1.529852	44.845748
1.064786	16.247508
1.029572	5.007607
1.033727	14.242312
1.442560	16.159316
1.292051	14.015282
1.616218	8.341317
0.665759	24.690135
1.123275	14.486548
1.777657	5.852584
0.144761	2.375016
1.419106	73.320004
1.662843	7.811002
1.059667	51.496334
1.814012	60.347793
1.586960	89.576172
1.393176	10.643665
0.752789	6.321089
1.488554	2.685873
1.736512	12.422926
1.578241	34.400775
1.346845	88.397758
1.555168	65.254381
1.962438	18.063488
0.226463	17.186390
1.479335	31.761606
1.673915	5.738439
1.442019	10.228170
0.882984	26.531765
1.719544	38.580208
1.860732	24.410901
1.508583	20.892265
1.251905	35.741370
1.032503	8.418215
0.975505	6.678361
1.568179	45.968177
1.394774	11.733939
0.673519	8.749597
0.641396	23.941352
0.474897	34.605772
1.508593	148.769337
0.950432	31.244345
0.287098	53.595562
0.987610	3.176488
1.733966	10.012140
0.840079	9.495036
1.434067	55.090889
1.144859	50.433529
1.308275	35.050414
1.377911	19.012489
1.167707	3.761072
0.435737	18.710162
1.336208	21.412356
1.080696	38.833270
0.755645	21.766487
1.834248	62.057063
1.587526	33.246086
0.901160	12.811753
1.293498	19.850777
1.940206	18.688815
0.836307	56.075876
1.914960	14.281529
1.508368	39.109479
1.296293	39.521842
1.972675	18.274598
0.981302	15.741995
0.891517	23.833699
0.990614	57.985446
1.609873	12.738575
0.986525	28.652243
0.556420	19.034303
1.450090	5.547085
0.797184	35.622987
0.159741	48.197068
0.754321	8.017901
1.713989	97.194407
1.903552	21.346430
1.476387	20.337726
0.944197	3.884398
1.140058	46.960126
0.745837	41.689988
1.809569	3.673276
1.481802	18.421858
0.510874	8.693685
1.033457	4.760190
1.292108	43.964267
1.680543	37.161741
1.872142	37.931158
0.623640	7.959143
1.737730	102.650652
0.459646	25.317131
0.827752	28.389695
0.291245	2.844383
0.453887	3.748311
0.344868	16.803822
0.651554	10.028326
1.802922	75.184034
0.900762	81.548109
1.205115	51.311769
1.216196	6.064748
1.992273	7.033505
1.029938	21.090164
0.869624	12.428175
1.940417	14.116459
1.373087	10.566750
0.910056	24.951629
0.906782	60.104262
0.515915	26.991669
1.320124	59.645701
1.568871	50.035877
1.197618	49.593540
1.815298	78.475874
1.211479	7.766452
1.001277	63.096411
0.845408	12.358107
0.832582	28.496442
0.953883	33.356259
1.986919	71.337037
1.023943	42.241008
1.272133	4.014013
0.885617	21.544714
0.646458	11.643772
1.452357	79.988628
1.302811	37.942321
0.465575	13.452139
1.812714	38.811389
1.246961	75.434467
0.983855	2.109345
1.653126	17.024897
0.578183	23.997693
1.196217	11.901138
1.308092	28.508300
1.646683	6.220367
1.038602	25.401468
1.769328	77.437731
1.529798	23.396752
1.640527	35.498649
1.949818	57.351976
1.753496	29.847823
1.001954	9.948006
1.452323	42.344923
1.790564	72.547177
1.272910	90.935649
1.507528	38.349240
0.703771	11.240400
1.709023	6.916397
1.619869	44.189845
1.822287	52.611935
1.548515	7.987396
1.803504	40.797518
0.684173	49.619193
1.705542	45.858301
1.923904	36.186059
1.708399	39.783047
1.406819	65.007013
1.881658	46.486502
0.536374	24.606068
0.267758	16.753914
1.943760	3.925215
1.507835	19.409006
0.582919	44.279414
0.991276	4.677064
1.606762	59.253008
1.609161	12.612701
0.699380	68.556103
1.190767	33.760248
1.695822	44.981667
1.946140	25.255430
1.417728	6.209878
1.440890	2.984462
1.189568	5.389021
1.293648	17.203313
0.547239	18.084656
1.006353	49.132889
1.246341	30.097791
0.886126	102.497373
1.022386	25.153137
1.953238	10.701119
0.173146	6.093046
0.931514	12.155191
1.360356	26.732835
0.892736	34.308946
1.498055	46.166806
0.926045	29.297459
1.441001	31.614710
1.761412	10.714376
1.471451	15.266509
0.409992	7.246799
1.677308	55.416848
0.779060	57.088561
1.435916	8.299690
1.453698	69.937355
1.690347	119.501555
1.244146	36.803343
1.047470	84.790876
1.262345	94.967556
1.303609	55.516927
1.717668	52.831064
0.765110	30.839135
1.756715	33.536055
1.031549	12.928885
1.599295	29.406025
0.984477	16.578737
1.546618	70.085845
1.683371	96.359344
1.321902	11.813900
1.413236	29.291527
1.544929	42.669246
1.515949	16.654725
1.574484	22.453177
1.761122	26.354301
0.792818	21.000704
0.782516	22.829355
1.952407	31.688193
1.763674	74.627235
1.371869	58.553934
0.204276	6.669143
1.769009	8.921130
1.610990	8.691604
1.929374	12.669498
0.243815	22.246998
0.327935	22.343647
1.261484	70.424611
1.771014	84.239646
1.985847	31.602744
0.959509	41.086765
0.360935	6.353879
0.747609	23.394352
1.803676	60.548663
1.185215	10.332779
1.766756	17.671572
1.151263	11.138392
0.421550	1.162434
1.410308	20.920213
1.138821	23.585393
1.222533	10.188106
1.917499	22.336925
1.171116	38.936742
1.679316	7.455450
0.439013	46.720012
1.204101	48.969940
1.364427	19.134503
0.580790	36.959366
0.930849	55.947101
1.592848	17.823305
0.725977	64.975498
0.614569	23.799832
0.926046	24.225078
1.775540	38.676768
1.628181	11.869738
1.649234	79.083529
0.963397	84.090429
0.547252	26.393147
0.342896	47.916920
1.363690	26.838328
1.536714	21.624656
1.050454	61.827679
1.278478	41.185829
0.892797	9.871721
1.029361	40.262474
1.578101	18.233230
1.560645	60.675783
0.325972	18.176463
1.909916	16.994413
0.876177	50.406249
1.851705	5.520002
1.253206	5.989712
1.234233	27.177066
1.161381	35.940601
1.875192	68.763012
0.770611	2.699333
1.401494	33.099061
0.955915	16.483239
1.863800	33.205748
0.698117	32.276409
1.497645	19.507798
1.117700	23.762012
1.475298	43.056109
0.675030	10.766674
1.074762	31.155233
0.567022	23.681296
1.949333	11.773381
0.781194	25.373265
1.988956	48.009142
1.112740	40.478322
0.476163	8.927572
0.271997	16.348919
1.382640	2.063978
1.406078	17.426581
1.272421	92.710064
0.461441	34.972286
0.977805	34.309496
1.021202	42.857451
1.540511	71.593614
1.113283	24.995565
1.344038	15.262243
0.904883	13.254281
1.572325	9.756899
0.399357	35.457136
1.981274	85.785030
1.445892	9.464036
0.657394	49.350243
1.559548	35.536512
1.664094	32.112107
1.667204	43.371506
0.879050	19.011803
1.933007	25.967691
0.272954	11.562579
1.053467	64.626281
0.559872	5.216557
1.061217	5.682085
0.433767	13.336197
1.451085	37.910603
0.449808	21.312904
1.407739	21.192169
0.816649	32.855301
0.716965	35.443994
1.002288	83.796488
1.445100	36.511919
1.351811	36.111331
1.504046	17.521744
1.869727	42.939202
0.761896	39.299840
1.104908	15.052101
0.870834	14.785297
1.363912	24.009361
0.900060	51.441578
1.321830	15.136655
1.720170	37.909874
1.311322	26.472362
1.743249	18.129305
1.401055	15.826891
1.793197	40.081057
1.887885	68.143121
1.247115	59.355948
1.670332	39.607889
1.188767	11.479244
1.541077	58.168697
0.365421	15.338292
1.946326	56.170539
1.830829	19.731043
1.829185	45.987463
0.896513	69.686340
0.899675	37.935061
1.088475	34.147933
1.808648	57.866702
1.775038	3.161693
0.910021	50.535392
1.297691	10.576639
1.198302	7.038478
1.459570	38.570171
0.781028	27.742638
0.512529	2.856849
0.322141	17.423819
1.055905	28.136771
1.913723	38.076919
1.510542	2.988673
1.607259	40.511919
1.911407	14.209505
1.118146	10.178961
1.197099	7.051212
1.021936	55.394973
0.721189	9.858034
1.633417	15.265142
1.850283	2.356687
1.705892	6.303387
0.402648	39.591091
0.925833	54.357271
1.372434	35.070391
0.970937	6.639592
0.659954	50.816573
1.292615	39.839916
1.267505	8.527418
1.548133	29.766757
1.999783	44.033761
1.455939	80.678566
0.954479	25.267465
1.929382	32.403613
1.341563	29.682233
1.452212	54.778265
1.018843	11.438372
1.163225	17.026405
1.112942	36.671921
1.897120	33.730140
1.699316	93.942063
0.526952	10.509052
0.949631	28.650972
0.428923	10.110972
1.260454	32.462817
0.893493	41.335775
0.481329	21.572896
1.641946	48.120547
0.528018	9.764696
0.880437	68.057496
1.641381	23.247350
1.252721	114.650237
1.710869	80.100435
1.106622	23.520147
1.707407	2.878145
1.292318	18.912753
0.519989	38.494392
1.192782	40.587952
1.315183	16.337761
1.402172	28.636942
1.883856	18.565276
0.725318	18.866662
1.393146	17.549113
1.611634	38.957367
1.823952	15.186929
1.273185	19.372125
0.781119	23.701924
1.711739	281.356834
1.847699	6.127555
0.564931	6.638521
0.809026	11.308761
1.795012	42.910703
1.212154	34.940319
0.697651	10.721230
1.451554	52.021085
1.172943	26.050965
1.948014	47.067701
0.796708	14.879836
1.026026	85.608583
0.691902	5.507834
0.409481	25.020219
0.884333	17.782203
1.715038	27.965015
0.873201	24.637034
1.527804	4.213581
1.274253	57.289004
1.264850	8.497780
1.656452	65.671631
1.410595	33.780052
0.679503	18.270147
0.793257	1.361587
1.300677	21.313736
1.754365	19.708114
0.664413	29.614792
0.566164	32.522849
1.261615	38.854859
0.734879	28.311116
1.990600	31.421948
0.162403	11.538789
1.158742	21.383374
0.684815	6.259697
1.504954	10.402208
1.428986	85.934520
1.695449	55.189512
1.329832	37.778402
0.736218	3.736823
0.421306	25.120234
1.566552	7.993064
1.145238	8.369655
0.795822	15.907327
0.847179	24.594071
0.657731	4.253426
0.900356	40.200668
1.672432	55.533994
1.414895	33.317446
1.979477	22.054724
1.271659	39.969561
1.267501	6.694665
0.739975	28.650197
1.364072	47.945366
1.396623	7.705112
0.767758	17.679279
0.520020	10.129107
1.036314	16.441877
0.703466	10.236012
1.240239	41.809314
1.274381	61.528863
1.396308	22.233269
1.388396	78.364249
1.495685	21.608223
0.810317	14.580452
1.579649	40.480274
1.272466	33.978443
1.141281	33.012491
1.455428	10.683729
1.237337	22.471088
1.273724	29.815763
0.302829	37.422627
1.687743	186.300664
1.121374	12.767795
1.262417	8.032847
1.068998	42.209120
1.312191	29.790292
0.423659	2.693256
1.059751	21.165764
1.486424	10.543985
1.900677	22.024490
1.760354	64.746082
1.939731	5.277483
1.656409	97.935398
1.432680	102.362403
1.120001	7.328963
0.602987	28.287194
0.845441	37.621743
0.879789	39.341752
1.127003	19.999123
1.398812	7.711526
1.411924	73.298435
1.168809	15.124352
0.885565	36.569284
0.431472	12.621904
1.981814	50.959222
1.902454	100.487150
0.724126	10.554566
1.392207	19.180175
0.920149	32.231561
0.745615	12.122726
1.509939	69.316327
1.663538	78.348693
1.094582	31.623198
0.439479	13.478561
1.086783	42.281312
1.283437	50.995930
1.829074	55.824261
1.468705	20.834387
1.549037	41.342244
0.760672	32.788401
1.563731	29.034733
1.238179	7.754735
1.715935	5.745683
0.785442	15.363692
1.257627	32.188619
0.773082	3.460033
0.904202	20.005363
1.734100	107.131139
1.515001	19.762338
1.576100	9.611718
0.467618	15.243372
1.576504	30.670593
1.222614	3.534346
1.174230	12.431465
1.103795	21.693168
1.764409	7.729874
0.713756	36.079081
1.706259	39.455359
1.884556	40.256125
0.695975	28.720576
1.999341	75.896611
1.984575	9.725899
1.415874	30.316517
0.875380	19.814568
1.129646	29.889046
0.700140	32.493821
0.596483	32.978315
1.539330	4.928105
1.354255	49.397505
1.330086	39.677551
0.840247	15.973568
0.818079	1.798878
1.983274	5.823941
1.426962	31.781446
1.714465	60.538879
1.051414	4.286206
1.751836	33.175677
1.566904	70.885350
1.007195	75.204842
1.559854	17.372633
1.880264	46.055684
0.780727	18.759032
1.306398	4.522822
1.945903	20.194916
1.717453	58.337548
1.414346	7.678245
0.471123	41.161613
1.094169	34.428429
1.459705	37.217719
1.099270	13.715740
1.995242	8.155327
1.613709	9.154284
0.731943	6.982296
1.221088	161.731193
1.059849	4.293990
1.375044	38.411965
1.155273	53.831220
0.823274	20.046103
1.569900	25.413851
0.565616	94.996025
1.283348	30.275234
0.943665	21.634654
1.945711	30.826178
0.933002	76.696654
0.992743	95.569928
1.543919	4.500351
0.614621	13.770644
0.966857	22.363661
1.527163	78.422284
0.337765	47.107286
0.945020	29.341664
0.204982	11.805122
0.660178	24.732809
1.390426	7.191656
1.170574	78.029417
0.671869	24.764879
