1280 	 14082 	 0.37 	 43.99 	 81.88 	 349.68 	 504.98 	 1 	 0 	 0 	 0 
 916 	 28598 	 0.43 	 43.17 	 88.38 	 321.13 	 435.32 	 0 	 0 	 0 	 0 
 1374 	 4890 	 0.65 	 44.17 	 86.68 	 197.99 	 504.54 	 1 	 0 	 0 	 0 
 1374 	 12932 	 0.27 	 43.87 	 85.18 	 29.38 	 474.45 	 1 	 1 	 1 	 1 
 734 	 20890 	 0.13 	 43.10 	 85.35 	 31.37 	 119.33 	 1 	 1 	 1 	 1 
 369 	 15022 	 0.06 	 42.27 	 86.59 	 124.90 	 75.52 	 0 	 0 	 0 	 0 
 1189 	 21582 	 0.10 	 42.58 	 84.95 	 38.05 	 214.04 	 1 	 0 	 0 	 0 
 1645 	 3052 	 0.52 	 43.51 	 82.82 	 338.24 	 304.19 	 0 	 0 	 0 	 0 
 827 	 17885 	 0.35 	 44.13 	 88.50 	 131.74 	 446.13 	 1 	 1 	 1 	 1 
 93 	 24146 	 0.26 	 43.06 	 88.44 	 134.49 	 154.56 	 0 	 0 	 0 	 0 
 1737 	 25161 	 0.22 	 44.22 	 85.80 	 72.92 	 373.76 	 1 	 1 	 1 	 0 
 281 	 7173 	 0.47 	 44.02 	 82.12 	 354.88 	 386.31 	 1 	 0 	 0 	 0 
 1099 	 24508 	 0.55 	 43.54 	 86.67 	 15.31 	 678.84 	 0 	 0 	 0 	 0 
 1462 	 2247 	 0.10 	 42.41 	 80.13 	 343.34 	 72.99 	 1 	 0 	 0 	 0 
 462 	 20196 	 0.22 	 43.97 	 82.63 	 338.90 	 286.11 	 1 	 1 	 1 	 1 
 6 	 5210 	 0.13 	 42.61 	 81.76 	 349.92 	 82.36 	 0 	 0 	 0 	 0 
 1554 	 24232 	 0.37 	 43.53 	 80.87 	 343.20 	 370.15 	 0 	 0 	 0 	 0 
 1281 	 10261 	 0.14 	 44.25 	 86.42 	 339.71 	 215.16 	 1 	 1 	 1 	 1 
 1013 	 8738 	 0.06 	 42.17 	 85.35 	 34.90 	 176.29 	 1 	 0 	 0 	 0 
 918 	 29215 	 0.31 	 43.85 	 85.48 	 214.38 	 489.53 	 1 	 0 	 0 	 0 
 563 	 18484 	 0.08 	 42.09 	 84.78 	 153.25 	 177.52 	 0 	 0 	 0 	 0 
 735 	 30129 	 0.30 	 42.74 	 86.39 	 313.43 	 515.12 	 0 	 0 	 0 	 0 
 196 	 161 	 0.82 	 43.93 	 86.18 	 129.25 	 969.19 	 0 	 0 	 0 	 0 
 372 	 18376 	 0.12 	 42.69 	 80.66 	 341.38 	 213.49 	 1 	 0 	 0 	 0 
 94 	 5748 	 0.09 	 43.33 	 79.96 	 351.90 	 149.74 	 1 	 0 	 0 	 0 
 648 	 19106 	 0.30 	 43.61 	 87.45 	 278.86 	 496.35 	 1 	 0 	 0 	 0 
 1192 	 20875 	 0.89 	 44.47 	 82.45 	 335.59 	 1524.72 	 0 	 0 	 0 	 0 
 1647 	 2769 	 0.49 	 44.09 	 87.26 	 191.94 	 738.55 	 0 	 0 	 0 	 0 
 463 	 23599 	 0.21 	 43.49 	 83.98 	 350.98 	 367.12 	 1 	 0 	 0 	 0 
 1555 	 8230 	 0.27 	 43.78 	 81.98 	 339.25 	 439.92 	 0 	 0 	 0 	 0 
 1464 	 6915 	 0.56 	 43.82 	 88.31 	 53.43 	 605.09 	 0 	 0 	 0 	 0 
 831 	 23989 	 0.68 	 44.07 	 86.51 	 167.55 	 1007.16 	 0 	 0 	 0 	 0 
 1741 	 20492 	 0.58 	 43.69 	 86.06 	 312.13 	 571.14 	 0 	 0 	 0 	 0 
 1102 	 16865 	 0.91 	 44.07 	 86.65 	 236.07 	 1029.62 	 0 	 0 	 0 	 0 
 9 	 14562 	 0.31 	 42.93 	 86.69 	 239.11 	 247.69 	 0 	 0 	 0 	 0 
 1285 	 3947 	 0.08 	 42.19 	 84.93 	 31.02 	 183.57 	 1 	 0 	 0 	 0 
 1379 	 23848 	 0.13 	 42.06 	 80.90 	 18.54 	 202.58 	 0 	 0 	 0 	 0 
 919 	 19935 	 0.68 	 43.66 	 88.72 	 45.09 	 828.56 	 0 	 0 	 0 	 0 
 1016 	 5153 	 0.17 	 42.88 	 86.59 	 52.71 	 111.72 	 1 	 0 	 0 	 0 
 564 	 5263 	 0.53 	 43.74 	 86.85 	 57.90 	 633.00 	 0 	 0 	 0 	 0 
 286 	 22988 	 0.12 	 42.19 	 84.71 	 150.03 	 284.44 	 0 	 0 	 0 	 0 
 650 	 17747 	 0.20 	 43.27 	 86.28 	 161.84 	 352.27 	 1 	 0 	 0 	 0 
 1193 	 16803 	 0.26 	 42.74 	 80.49 	 344.39 	 134.13 	 0 	 0 	 0 	 0 
 1193 	 20357 	 0.16 	 42.48 	 83.31 	 21.64 	 348.97 	 0 	 0 	 0 	 0 
 375 	 27148 	 0.43 	 43.56 	 86.28 	 310.68 	 631.75 	 1 	 0 	 0 	 0 
 10 	 30375 	 0.46 	 43.58 	 82.39 	 8.31 	 139.34 	 1 	 0 	 0 	 0 
 466 	 7466 	 0.95 	 44.14 	 86.45 	 133.44 	 1138.55 	 0 	 0 	 0 	 0 
 832 	 22532 	 0.16 	 42.77 	 79.77 	 356.27 	 223.84 	 0 	 0 	 0 	 0 
 1649 	 28659 	 0.09 	 42.78 	 86.22 	 60.17 	 81.11 	 1 	 0 	 0 	 0 
 1104 	 6813 	 0.22 	 43.59 	 87.04 	 50.03 	 193.79 	 1 	 0 	 0 	 0 
 100 	 7315 	 0.70 	 43.81 	 86.34 	 345.40 	 787.55 	 0 	 0 	 0 	 0 
 1286 	 13400 	 0.87 	 44.40 	 80.82 	 18.47 	 657.07 	 1 	 0 	 0 	 0 
 1468 	 19589 	 0.36 	 43.41 	 86.40 	 308.98 	 517.66 	 1 	 0 	 0 	 0 
 1382 	 23015 	 0.68 	 43.76 	 88.78 	 56.23 	 917.98 	 0 	 0 	 0 	 0 
 920 	 8437 	 1.27 	 44.30 	 86.14 	 346.23 	 1586.66 	 0 	 0 	 0 	 0 
 744 	 4737 	 0.38 	 43.62 	 86.80 	 62.03 	 372.13 	 0 	 0 	 0 	 0 
 1746 	 29316 	 0.41 	 44.41 	 86.18 	 168.43 	 237.78 	 1 	 0 	 0 	 0 
 206 	 3995 	 0.10 	 42.89 	 81.18 	 14.49 	 100.65 	 0 	 0 	 0 	 0 
 1019 	 14191 	 0.08 	 42.54 	 84.81 	 326.86 	 216.67 	 1 	 0 	 0 	 0 
 1195 	 29580 	 0.54 	 43.50 	 86.47 	 53.26 	 498.14 	 0 	 0 	 0 	 0 
 288 	 14986 	 0.71 	 44.32 	 83.17 	 23.67 	 966.33 	 1 	 0 	 0 	 0 
 652 	 24839 	 0.21 	 43.44 	 87.19 	 234.11 	 335.67 	 0 	 0 	 0 	 0 
 833 	 14242 	 0.84 	 44.43 	 82.80 	 9.83 	 1310.47 	 0 	 0 	 0 	 0 
 101 	 7337 	 0.66 	 43.53 	 82.53 	 338.43 	 571.30 	 0 	 0 	 0 	 0 
 570 	 28097 	 0.12 	 42.52 	 82.34 	 337.36 	 351.95 	 1 	 0 	 0 	 0 
 381 	 12000 	 0.39 	 44.39 	 81.98 	 348.08 	 280.21 	 0 	 0 	 0 	 0 
 381 	 10743 	 0.13 	 42.67 	 85.32 	 35.65 	 180.76 	 1 	 0 	 0 	 0 
 1652 	 3395 	 0.12 	 42.91 	 87.02 	 27.47 	 221.58 	 0 	 0 	 0 	 0 
 921 	 21388 	 1.11 	 44.12 	 86.75 	 196.02 	 960.49 	 0 	 0 	 0 	 0 
 1108 	 27492 	 0.33 	 42.88 	 87.47 	 276.56 	 436.54 	 0 	 0 	 0 	 0 
 17 	 412 	 0.21 	 42.67 	 84.71 	 147.78 	 268.46 	 0 	 0 	 0 	 0 
 1573 	 2553 	 0.13 	 43.26 	 84.06 	 352.14 	 128.57 	 1 	 1 	 1 	 1 
 1292 	 25232 	 0.58 	 43.68 	 80.35 	 344.60 	 588.04 	 0 	 0 	 0 	 0 
 1386 	 27227 	 0.36 	 44.02 	 87.75 	 270.38 	 441.57 	 0 	 0 	 0 	 0 
 210 	 29345 	 0.10 	 42.25 	 81.81 	 353.98 	 305.19 	 1 	 0 	 0 	 0 
 749 	 11495 	 1.07 	 44.64 	 88.84 	 38.35 	 1217.44 	 0 	 0 	 0 	 0 
 1476 	 28035 	 0.19 	 44.08 	 83.49 	 25.70 	 73.32 	 1 	 1 	 1 	 1 
 656 	 9731 	 0.06 	 42.25 	 80.35 	 354.83 	 134.21 	 0 	 0 	 0 	 0 
 1023 	 16000 	 1.24 	 44.70 	 86.92 	 56.21 	 1642.09 	 0 	 0 	 0 	 0 
 1023 	 307 	 0.03 	 42.52 	 86.11 	 171.82 	 59.06 	 1 	 0 	 0 	 0 
 574 	 17675 	 0.19 	 42.80 	 84.01 	 349.45 	 289.36 	 1 	 0 	 0 	 0 
 574 	 27085 	 1.29 	 44.65 	 86.33 	 127.46 	 1272.13 	 0 	 0 	 0 	 0 
 103 	 16380 	 0.09 	 42.88 	 85.70 	 215.65 	 230.40 	 0 	 0 	 0 	 0 
 924 	 25657 	 0.15 	 42.58 	 87.11 	 13.43 	 165.50 	 0 	 0 	 0 	 0 
 924 	 7501 	 0.84 	 44.17 	 84.75 	 150.83 	 650.92 	 0 	 0 	 0 	 0 
 1755 	 2435 	 0.13 	 42.17 	 84.67 	 11.04 	 125.70 	 0 	 0 	 0 	 0 
 1574 	 15616 	 1.14 	 44.30 	 86.31 	 309.19 	 1574.16 	 0 	 0 	 0 	 0 
 383 	 23152 	 0.14 	 43.16 	 79.91 	 4.90 	 254.60 	 1 	 0 	 0 	 0 
 19 	 10048 	 0.14 	 43.61 	 83.74 	 22.19 	 65.33 	 1 	 1 	 1 	 1 
 1200 	 3287 	 0.12 	 42.38 	 83.26 	 20.32 	 186.82 	 0 	 0 	 0 	 0 
 1655 	 6568 	 0.21 	 42.82 	 88.18 	 144.75 	 666.99 	 1 	 0 	 0 	 0 
 1387 	 20174 	 0.25 	 43.21 	 88.87 	 70.36 	 407.43 	 0 	 0 	 0 	 0 
 479 	 4483 	 0.04 	 43.10 	 82.25 	 6.61 	 143.56 	 1 	 1 	 1 	 1 
 300 	 14777 	 0.12 	 43.38 	 81.59 	 354.13 	 97.11 	 1 	 0 	 0 	 0 
 841 	 17432 	 0.18 	 42.35 	 86.82 	 238.40 	 316.82 	 0 	 0 	 0 	 0 
 657 	 2445 	 0.07 	 44.36 	 86.09 	 83.31 	 71.56 	 1 	 1 	 1 	 0 
 1114 	 29959 	 0.32 	 43.25 	 84.61 	 145.67 	 101.44 	 0 	 0 	 0 	 0 
 1478 	 21345 	 0.22 	 43.74 	 80.03 	 3.74 	 251.45 	 1 	 0 	 0 	 0 
 1478 	 29866 	 0.63 	 44.00 	 87.03 	 12.58 	 826.86 	 0 	 0 	 0 	 0 
 751 	 17323 	 0.17 	 42.39 	 87.54 	 275.89 	 191.34 	 0 	 0 	 0 	 0 
 1025 	 2535 	 0.87 	 44.02 	 83.91 	 348.65 	 673.71 	 0 	 0 	 0 	 0 
 212 	 16257 	 0.71 	 44.45 	 86.06 	 158.33 	 1035.60 	 0 	 0 	 0 	 0 
 104 	 11131 	 0.77 	 43.97 	 80.55 	 343.73 	 1042.01 	 0 	 0 	 0 	 0 
 1296 	 10168 	 0.31 	 43.29 	 83.78 	 348.37 	 688.44 	 0 	 0 	 0 	 0 
 576 	 15099 	 0.22 	 43.11 	 84.30 	 146.62 	 221.59 	 0 	 0 	 0 	 0 
 21 	 19222 	 0.31 	 43.04 	 86.51 	 344.09 	 540.47 	 0 	 0 	 0 	 0 
 1757 	 7606 	 0.55 	 43.50 	 86.49 	 164.09 	 676.71 	 0 	 0 	 0 	 0 
 385 	 10512 	 0.37 	 44.54 	 82.76 	 333.51 	 691.10 	 0 	 0 	 0 	 0 
 385 	 9937 	 0.15 	 43.00 	 86.27 	 233.45 	 129.14 	 0 	 0 	 0 	 0 
 385 	 20216 	 0.07 	 42.05 	 89.06 	 222.68 	 253.79 	 0 	 0 	 0 	 0 
 301 	 23316 	 0.37 	 43.22 	 87.44 	 96.17 	 679.94 	 0 	 0 	 0 	 0 
 1656 	 15998 	 0.11 	 42.26 	 83.83 	 348.51 	 317.94 	 0 	 0 	 0 	 0 
 1390 	 6550 	 0.51 	 43.58 	 86.92 	 24.47 	 414.35 	 0 	 0 	 0 	 0 
 1579 	 1878 	 0.10 	 42.90 	 88.44 	 323.72 	 136.05 	 1 	 1 	 1 	 1 
 1579 	 11351 	 1.01 	 44.36 	 84.86 	 151.71 	 1162.20 	 0 	 0 	 0 	 0 
 930 	 26514 	 0.55 	 44.06 	 84.18 	 353.48 	 533.52 	 0 	 0 	 0 	 0 
 930 	 22199 	 0.07 	 44.14 	 82.98 	 80.09 	 98.17 	 1 	 1 	 1 	 0 
 481 	 16192 	 0.32 	 43.84 	 81.91 	 354.82 	 458.46 	 1 	 0 	 0 	 0 
 658 	 9576 	 0.34 	 43.79 	 79.97 	 344.46 	 319.41 	 0 	 0 	 0 	 0 
 105 	 11065 	 1.10 	 44.21 	 86.26 	 164.44 	 1138.24 	 0 	 0 	 0 	 0 
 753 	 13355 	 0.17 	 42.46 	 86.48 	 162.27 	 69.75 	 0 	 0 	 0 	 0 
 753 	 9972 	 0.39 	 43.25 	 86.34 	 133.99 	 273.69 	 0 	 0 	 0 	 0 
 1205 	 4672 	 0.32 	 44.08 	 88.54 	 31.78 	 593.98 	 1 	 1 	 1 	 1 
 1029 	 22283 	 0.69 	 44.01 	 88.03 	 328.85 	 700.21 	 0 	 0 	 0 	 0 
 1480 	 26925 	 0.28 	 43.31 	 82.86 	 23.58 	 269.50 	 1 	 0 	 0 	 0 
 846 	 3450 	 0.35 	 44.54 	 86.97 	 201.49 	 341.95 	 1 	 1 	 1 	 1 
 578 	 22993 	 0.86 	 44.03 	 86.73 	 21.19 	 877.35 	 0 	 0 	 0 	 0 
 1758 	 22978 	 0.07 	 42.50 	 87.27 	 21.78 	 156.34 	 1 	 0 	 0 	 0 
 1758 	 12366 	 0.44 	 44.23 	 87.17 	 195.77 	 525.41 	 1 	 0 	 0 	 0 
 1391 	 4254 	 0.50 	 43.83 	 84.57 	 330.48 	 818.72 	 1 	 0 	 0 	 0 
 24 	 17069 	 0.31 	 43.68 	 81.67 	 352.61 	 444.37 	 1 	 0 	 0 	 0 
 1118 	 14830 	 0.35 	 43.67 	 82.46 	 341.14 	 586.13 	 0 	 0 	 0 	 0 
 389 	 11628 	 0.23 	 42.91 	 86.54 	 237.11 	 504.29 	 0 	 0 	 0 	 0 
 389 	 11022 	 0.20 	 43.47 	 86.73 	 315.70 	 270.86 	 0 	 0 	 0 	 0 
 1658 	 21737 	 0.37 	 44.02 	 84.51 	 11.37 	 625.13 	 1 	 1 	 1 	 1 
 1658 	 5622 	 0.59 	 44.62 	 86.57 	 233.51 	 499.88 	 1 	 0 	 0 	 0 
 1302 	 15010 	 0.29 	 44.18 	 85.94 	 126.89 	 477.42 	 1 	 0 	 0 	 0 
 934 	 10229 	 0.14 	 42.54 	 86.50 	 338.73 	 235.35 	 0 	 0 	 0 	 0 
 107 	 12842 	 0.56 	 43.66 	 80.52 	 342.46 	 373.97 	 0 	 0 	 0 	 0 
 107 	 24074 	 0.89 	 43.98 	 86.83 	 199.17 	 725.61 	 0 	 0 	 0 	 0 
 1583 	 1978 	 0.28 	 44.38 	 85.75 	 215.55 	 588.31 	 1 	 0 	 0 	 0 
 661 	 26951 	 0.22 	 42.74 	 86.33 	 127.17 	 290.59 	 0 	 0 	 0 	 0 
 308 	 9672 	 0.10 	 42.00 	 83.92 	 350.01 	 289.23 	 0 	 0 	 0 	 0 
 308 	 18024 	 0.61 	 44.20 	 80.12 	 5.56 	 307.14 	 1 	 0 	 0 	 0 
 758 	 12947 	 0.15 	 43.33 	 84.71 	 6.49 	 307.63 	 1 	 1 	 1 	 1 
 1206 	 4070 	 0.73 	 44.26 	 84.24 	 351.98 	 598.19 	 1 	 0 	 0 	 0 
