 46 	 7695 	 0.70 	 44.35 	 88.59 	 219.35 	 674.99 	 1 	 0 	 0 	 0 
 360 	 4169 	 0.67 	 44.35 	 84.97 	 209.59 	 556.24 	 0 	 0 	 0 	 0 
 1244 	 17988 	 0.42 	 43.96 	 85.17 	 37.72 	 70.51 	 1 	 0 	 0 	 0 
 662 	 13987 	 0.12 	 42.13 	 86.44 	 347.23 	 272.98 	 0 	 0 	 0 	 0 
 1569 	 10988 	 0.94 	 44.21 	 80.82 	 16.89 	 1037.78 	 0 	 0 	 0 	 0 
 361 	 22505 	 0.25 	 43.38 	 87.41 	 92.15 	 390.40 	 1 	 0 	 0 	 0 
 663 	 11114 	 0.18 	 42.22 	 86.56 	 54.02 	 245.20 	 0 	 0 	 0 	 0 
 53 	 15907 	 0.66 	 44.02 	 85.00 	 147.76 	 899.83 	 0 	 0 	 0 	 0 
 950 	 20582 	 0.32 	 44.39 	 84.61 	 348.36 	 594.08 	 1 	 1 	 1 	 1 
 1250 	 10270 	 0.12 	 42.74 	 81.47 	 354.57 	 160.87 	 0 	 0 	 0 	 0 
 364 	 13432 	 0.29 	 44.09 	 84.69 	 326.47 	 546.80 	 1 	 0 	 0 	 0 
 1576 	 6890 	 0.56 	 43.58 	 81.94 	 352.88 	 720.79 	 0 	 0 	 0 	 0 
 54 	 28336 	 0.10 	 42.27 	 82.82 	 8.16 	 174.73 	 0 	 0 	 0 	 0 
 54 	 2225 	 0.42 	 44.19 	 85.02 	 31.45 	 150.45 	 1 	 1 	 1 	 1 
 665 	 3545 	 0.93 	 44.09 	 86.56 	 343.79 	 646.18 	 0 	 0 	 0 	 0 
 952 	 8972 	 0.35 	 44.62 	 87.24 	 230.09 	 529.09 	 1 	 0 	 0 	 0 
 1251 	 10302 	 0.52 	 43.61 	 88.15 	 137.90 	 348.18 	 0 	 0 	 0 	 0 
 365 	 8319 	 0.15 	 43.23 	 89.00 	 45.50 	 275.72 	 1 	 1 	 1 	 1 
 1578 	 14513 	 0.71 	 44.45 	 85.02 	 212.25 	 483.07 	 1 	 0 	 0 	 0 
 55 	 5944 	 0.37 	 43.77 	 81.99 	 351.93 	 362.64 	 1 	 0 	 0 	 0 
 668 	 23764 	 0.20 	 42.62 	 88.69 	 222.62 	 306.64 	 0 	 0 	 0 	 0 
 366 	 19976 	 0.67 	 44.09 	 88.71 	 241.43 	 878.77 	 1 	 0 	 0 	 0 
 955 	 5910 	 0.28 	 42.76 	 86.52 	 161.76 	 365.73 	 0 	 0 	 0 	 0 
 1258 	 19534 	 0.18 	 44.29 	 88.78 	 85.56 	 131.15 	 1 	 1 	 1 	 1 
 58 	 2934 	 0.06 	 43.70 	 86.80 	 321.60 	 161.30 	 1 	 1 	 1 	 1 
 369 	 12487 	 0.45 	 43.28 	 88.40 	 328.60 	 840.45 	 0 	 0 	 0 	 0 
 1584 	 21798 	 0.16 	 42.80 	 80.81 	 16.90 	 401.04 	 1 	 0 	 0 	 0 
 958 	 23831 	 0.21 	 42.59 	 86.29 	 162.16 	 358.58 	 0 	 0 	 0 	 0 
 675 	 10836 	 0.18 	 43.33 	 88.21 	 132.25 	 182.11 	 1 	 1 	 1 	 1 
 1261 	 21498 	 0.65 	 43.52 	 86.92 	 198.72 	 680.64 	 0 	 0 	 0 	 0 
 1585 	 6288 	 0.23 	 42.95 	 88.15 	 153.74 	 299.61 	 0 	 0 	 0 	 0 
 370 	 21427 	 0.32 	 43.12 	 88.60 	 147.91 	 315.57 	 0 	 0 	 0 	 0 
